Date-Time, Score, CharCount,2017-11-05T18:36:40.412Z, 0.84957, 46,
2017-11-05T18:36:52.497Z, 0.737571, 72,
2017-11-05T18:37:17.790Z, 0.917938, 84,
2017-11-05T18:37:41.522Z, 0.898299, 82,
2017-11-05T18:37:57.778Z, 0.966264, 46,
